track_uri,track_name,artist_name,release_year,explicit,danceability,energy,speechiness,acousticness,liveness,valence,tempo,track_duration_s,genres
spotify:track:6CSLNGruNhqpb5zhfs5n3i,celebration - single version,kool & the gang,2009,false,0.843,0.656,0.0595,0.0466,0.169,0.931,121.112,215.65,"disco,funk,motown,soft rock,soul"
spotify:track:5ooXVyB1FAmkr0DM6h5HWC,ladies night - single version,kool & the gang,2005,false,0.675,0.753,0.167,0.221,0.0495,0.898,111.79,207.53,"disco,funk,motown,soft rock,soul"
spotify:track:4cdOa74e9tBGA6FaVT5mgc,get down on it,kool & the gang,1999,false,0.88,0.633,0.061,0.219,0.0609,0.97,110.864,212.91,"disco,funk,motown,soft rock,soul"
spotify:track:3K7Q9PHUWPTaknlbFPThn2,celebration,kool & the gang,1980,false,0.886,0.664,0.0524,0.145,0.0767,0.906,121.631,298.87,"disco,funk,motown,soft rock,soul"
spotify:track:3K0SJUQNbOkUprTFcwwAKN,jungle boogie,kool & the gang,1973,false,0.808,0.85,0.0868,0.115,0.316,0.717,106.855,186.53,"disco,funk,motown,soft rock,soul"
spotify:track:0mLAgHQP1BOkoHhDu622BQ,get down on it,kool & the gang,2000,false,0.889,0.646,0.0668,0.195,0.0502,0.966,110.842,213.43,"disco,funk,motown,soft rock,soul"
spotify:track:3aphZHgE73kSPFKiPJRNpk,cherish,kool & the gang,1999,false,0.639,0.596,0.0225,0.331,0.296,0.427,95.186,238.93,"disco,funk,motown,soft rock,soul"
spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,super freak,rick james,1981,false,0.838,0.794,0.0531,0.22,0.0575,0.962,132.446,205.47,"disco,funk,motown,p funk,quiet storm,soul,synth funk"
spotify:track:4At8zIlntcZaPorwdI69km,boogie wonderland (with the emotions),"earth\, wind & fire, the emotions",1992,false,0.801,0.824,0.0332,0.0801,0.0236,0.966,131.807,287.87,"disco,funk,jazz funk,motown,soul,chicago soul,classic soul,disco,funk,girl group,motown,post-disco,quiet storm,soul,southern soul"
spotify:track:6ztstiyZL6FXzh4aG46ZPD,boogie wonderland,"earth\, wind & fire, the emotions",1979,false,0.802,0.756,0.0349,0.0843,0.0521,0.963,131.715,288.29,"disco,funk,jazz funk,motown,soul,chicago soul,classic soul,disco,funk,girl group,motown,post-disco,quiet storm,soul,southern soul"
spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,september,"earth\, wind & fire",1992,false,0.697,0.809,0.0302,0.114,0.183,0.98,125.941,214.83,"disco,funk,jazz funk,motown,soul"
spotify:track:3koCCeSaVUyrRo3N2gHrd8,let's groove,"earth\, wind & fire",1981,false,0.869,0.648,0.0633,0.121,0.126,0.9,125.035,339.32,"disco,funk,jazz funk,motown,soul"
spotify:track:5uuJruktM9fMdN9Va0DUMl,play that funky music,wild cherry,1976,false,0.814,0.672,0.0619,0.0435,0.061,0.933,109.394,300,"disco,funk rock"
spotify:track:5I0620xa6ecXZinsDUUcYF,the belle of st. mark,sheila e.,1984,false,0.612,0.806,0.0479,0.0319,0.168,0.676,79.142,306.57,"disco,freestyle,funk,minneapolis sound,new jack swing,quiet storm,rock drums,urban contemporary"
spotify:track:179SfVFJ0ZN41toTxnpgRD,the glamorous life,sheila e.,1984,false,0.759,0.675,0.0422,0.0261,0.431,0.866,127.522,543.56,"disco,freestyle,funk,minneapolis sound,new jack swing,quiet storm,rock drums,urban contemporary"
spotify:track:4Af8yzidDPc520TFd4TmkE,don't leave me this way,thelma houston,1998,false,0.553,0.839,0.116,0.153,0.13,0.673,121.819,217.73,"disco,diva house,motown,post-disco"
spotify:track:6Ss1QOGzn0iG8hrRRSGrr9,it just won't do - radio edit,"tim deluxe, sam obernik",2011,false,0.678,0.936,0.0373,0.00166,0.376,0.877,129.996,198,"disco house,vocal house,uk dance"
spotify:track:6xXEw4y39shgIp6pacKQFH,make luv,"room 5, oliver cheatham",2003,false,0.881,0.887,0.114,0.0114,0.0365,0.654,124.81,212.41,"disco house,vocal house,post-disco"
spotify:track:3jKvQwaFbzfEW9GeMcCRr0,destination calabria - radio edit,"alex gaudino, crystal waters",2009,false,0.64,0.967,0.05,0.000306,0.0416,0.383,128.084,183.15,"disco house,vocal house,diva house"
spotify:track:5ydeCNaWDmFbu4zl0roPAH,groovejet (if this ain't love) [feat. sophie ellis-bextor],"spiller, sophie ellis-bextor",2000,false,0.719,0.806,0.0389,0.000132,0.361,0.626,123.037,227.62,"disco house,vocal house,dance pop,europop,new wave pop"
spotify:track:1UUjgfc8CntFDAMjJIe5sl,put 'em high - stonebridge & jj radio,"stonebridge, therese",2016,false,0.621,0.935,0.0325,0.00106,0.456,0.668,127.988,204.38,"disco house,vocal house"
spotify:track:2KeAqVOxKLU4XyPLcHTL2h,groovejet,spiller,2011,false,0.794,0.595,0.0715,0.000496,0.353,0.681,123.008,450.45,"disco house,vocal house"
spotify:track:6KzkqZqhUBEsWYJJa2aBOd,the weekend - radio edit,michael gray,2007,false,0.686,0.832,0.0725,0.000321,0.583,0.884,127.023,192.17,"disco house,vocal house"
spotify:track:5GguB1QMdud2FWbs5VHAzB,don't call me baby,madison avenue,2000,false,0.808,0.982,0.0311,0.0585,0.35,0.961,124.999,228.14,"disco house,vocal house"
spotify:track:4vssszHiNRuxpeAke0JXRn,everything you need - original mix - edit,madison avenue,2000,false,0.818,0.9,0.0326,0.00305,0.309,0.96,117.981,222.31,"disco house,vocal house"
spotify:track:4fazGt0v2v2zkzddQOcDZD,don't call me baby,madison avenue,1999,false,0.808,0.982,0.0311,0.0585,0.35,0.961,124.999,228.14,"disco house,vocal house"
spotify:track:4Pu19svfyXFrCCWcGKLc0W,who the hell are you,madison avenue,2000,false,0.733,0.903,0.0933,0.000923,0.363,0.915,127.537,215.09,"disco house,vocal house"
spotify:track:1s8gN0ixgfEEqYzd5vgfdx,doctor pressure - dirty radio edit,"mylo, miami sound machine",2009,false,0.775,0.933,0.0505,0.0492,0.14,0.849,129.044,204.83,"disco house,filter house,disco,new romantic,new wave pop,soft rock,synthpop"
spotify:track:4ctPexpFIKzjWl4sI7pxeR,drop the pressure,mylo,2009,false,0.821,0.589,0.0657,0.0287,0.164,0.49,129.006,255.6,"disco house,filter house"
spotify:track:6ynDLZeJjR2XitUKhS7KKW,lady (hear me tonight),modjo,2013,false,0.734,0.908,0.0654,0.00499,0.0372,0.839,126.028,274.37,"disco house,filter house"
spotify:track:49X0LAl6faAusYq02PRAY6,lady - hear me tonight,modjo,2001,false,0.72,0.808,0.0379,0.00793,0.0634,0.869,126.041,307.15,"disco house,filter house"
spotify:track:77gYpyxmd4b4VXw6qeuPJR,love generation - radio edit,bob sinclar,2009,false,0.716,0.882,0.0432,0.148,0.0744,0.469,128.084,204.89,"disco house,filter house"
spotify:track:5g6rWTgfQZ368TJbVZXF6n,rock this party - original,bob sinclar,2009,false,0.896,0.828,0.116,0.0713,0.0519,0.884,128.004,245.46,"disco house,filter house"
spotify:track:4nGHNki2prAaoPWnKKNMpl,ready 2 go,"martin solveig, kele",2011,false,0.545,0.866,0.044,0.013,0.044,0.288,128.062,264.93,"disco house,edm,electro house,filter house,house,pop dance,vocal house,new rave"
spotify:track:3aLSrx8qhssXrh5yjB6oy9,all stars,"martin solveig, alma",2017,false,0.775,0.722,0.0463,0.151,0.058,0.649,124.037,170.32,"disco house,edm,electro house,filter house,house,pop dance,vocal house,electropop"
spotify:track:63HdeyLwFqY8g97VGXzBuh,hey now,"martin solveig, the cataracs, kyle",2013,false,0.712,0.957,0.0793,0.00552,0.103,0.701,128.039,187.5,"disco house,edm,electro house,filter house,house,pop dance,vocal house,deep underground hip hop,indie pop rap,meme rap,pop rap,viral trap"
spotify:track:6aPcXmueH5e3qtbrwr1ezZ,boys & girls,"martin solveig, dragonette",2011,false,0.789,0.625,0.041,0.00555,0.069,0.902,131.005,225.49,"disco house,edm,electro house,filter house,house,pop dance,vocal house,canadian electropop,canadian pop,dance rock,electropop,metropopolis,neo-synthpop"
spotify:track:2pKdeTspc5If91jL1v203P,hello,"martin solveig, dragonette",2011,false,0.666,0.93,0.0314,0.0257,0.054,0.461,127.978,281.43,"disco house,edm,electro house,filter house,house,pop dance,vocal house,canadian electropop,canadian pop,dance rock,electropop,metropopolis,neo-synthpop"
spotify:track:767AsV1cQwmOU4PJG96MzO,do it right,"martin solveig, tkay maidza",2016,false,0.813,0.777,0.0828,0.0663,0.0785,0.579,125.065,213.21,"disco house,edm,electro house,filter house,house,pop dance,vocal house,alternative r&b,australian hip hop"
spotify:track:0RVPSEZWDsOTpmP5EhKEF0,+1 (radio edit) [feat. sam white],"martin solveig, sam white",2015,false,0.77,0.808,0.0359,0.112,0.104,0.721,124.946,193.28,"disco house,edm,electro house,filter house,house,pop dance,vocal house"
spotify:track:7iYg4I4Gy7RbK9jm4Katwy,the night out,martin solveig,2011,false,0.61,0.784,0.108,0.000343,0.0854,0.628,127.977,283.17,"disco house,edm,electro house,filter house,house,pop dance,vocal house"
spotify:track:08fMRujpKhEDTanKN9l2ud,another chance,roger sanchez,2000,false,0.61,0.82,0.0312,0.000211,0.138,0.45,127.993,452.91,"disco house,diva house,tribal house"
